StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID46,F1,State,HI,ENG_1,ENG_2,QUAL,A1_1,A1_2,A1_3,A1_4,A1_5,A1_6,A1_7,A1_9,A1_8,A1_8_TEXT,A2_1,A2_2,A2_3,A2_4,A3,B1,B2,B3,B3_7_TEXT,B4,B5,C1,C1_7_TEXT,C2,C2_7_TEXT,C3,C3_7_TEXT,C4,C5,C5_8_TEXT,C6_2,C6_3,C6_4,C6_5,C6_6,C6_1,C6_8,C6_7,C6_7_TEXT,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,T_C7_First Click,T_C7_Last Click,T_C7_Page Submit,T_C7_Click Count,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,T_C8_First Click,T_C8_Last Click,T_C8_Page Submit,T_C8_Click Count,D1,D1_6_TEXT,D2_1,D2_2,D2_3,D2_10,D2_11,D2_12,T_D2_First Click,T_D2_Last Click,T_D2_Page Submit,T_D2_Click Count,D4_1,D4_2,D4_3,D4_10,D4_11,D4_12,T_D4_First Click,T_D4_Last Click,T_D4_Page Submit,T_D4_Click Count,T_E1_First Click,T_E1_Last Click,T_E1_Page Submit,T_E1_Click Count,E1,E2,E3_1,E1_N,E1_Y,F2_1,F3,F4,F5,F6_2,F6_1,F6_3,F6_5,F6_4,F6_6,F7,F8,F9,D2-1,D2-1_6_TEXT,D2-2,D2-2_6_TEXT,D2-3,D2-3_6_TEXT,D2-4,D2-4_6_TEXT,D2-5,D2-5_6_TEXT,D2-6,D2-6_6_TEXT,D3-1,D3-1_6_TEXT,D3-2,D3-2_6_TEXT,D3-3,D3-3_6_TEXT,D3-4,D3-4_6_TEXT,D3-5,D3-5_6_TEXT,D3-6,D3-6_6_TEXT,Q88_1,Q88_2,Q88_3,Q88_4,Q88_5,Q88_6,Q90,Q90_4_TEXT,Q92_1,Q92_2,Q92_3,Q92_4,Q92_5,Q92_6,Q94,Q94_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D3,D3_4_TEXT,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D5,D5_4_TEXT,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,D3,D3_4_TEXT,D5,D5_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,opp,rid,RISN,PID,psid,rnid,study,K2,med,Q_Language,QPMID,UserAgent,cintid,ProjectToken,gc,term,group,Bid,Price,LS
9/16/2020 18:22,9/16/2020 18:23,0,100,21,1,9/16/2020 18:23,R_239kZMfAWojShsD,anonymous,ES,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62ac15-3c1b-f511-aa82-9a7e06056b22,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-8-20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 18:36,9/16/2020 18:36,0,100,5,1,9/16/2020 18:36,R_27WEjjGet5xzD2w,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62af7d-d743-7c3a-334d-6a9207096098,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
9/16/2020 18:54,9/16/2020 18:55,0,100,18,1,9/16/2020 18:55,R_3lPsNPEDpPewvjv,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62b39c-fd39-1284-354f-95ea582669a0,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 19:17,9/16/2020 19:18,0,100,88,1,9/16/2020 19:18,R_2zZOgjNgKTQkDqY,anonymous,ES,1,2,10,1,1,1,1,1,0,0,0,0,0,0,0,0,-99,1,1,1,1,-99,1,1,9,-99,4,1,1,-99,1,-99,2,-99,,,,0,1,0,0,0,0,0,0,-99,5,5,5,5,5,5,1.17,6.191,6.921,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62b910-0790-ad82-1853-bfeb50a7bb70,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J327V Build/M1AJQ; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,c7_timing,1,5,,
9/16/2020 19:28,9/16/2020 19:28,0,100,32,1,9/16/2020 19:28,R_1oGqBf5pYVbJsyF,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62b8e2-fb22-c0c6-9ce3-580b47d2fdeb,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (X11; CrOS x86_64 13310.59.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.84 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 19:34,9/16/2020 19:34,0,100,14,1,9/16/2020 19:34,R_1LYCW1bWUBANTzw,anonymous,ES,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62bd12-d8a7-2eaa-597e-cb6a58439b6c,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,quality,1,,,
9/16/2020 19:37,9/16/2020 19:38,0,100,32,1,9/16/2020 19:38,R_3Rds8omaUfksWyj,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62bdb1-9a2b-2867-1a6f-1f35cff0b473,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 19:42,9/16/2020 19:42,0,100,8,1,9/16/2020 19:42,R_Zf9dD3cTV6a97Nv,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62bed7-e557-adea-ae6c-cc1cd51b2efb,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36 Edg/85.0.564.51",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 19:41,9/16/2020 19:45,0,100,194,1,9/16/2020 19:45,R_3MiBaMtGD6FZSn8,anonymous,ES,1,2,45,1,1,2,1,0,1,0,0,0,0,0,0,0,-99,1,2,3,3,56,2,2,8,-99,4,2,4,-99,4,-99,4,-99,23,4,-99,1,0,0,0,0,0,0,0,-99,3,5,1,1,1,2,1.984,10.734,11.257,14,,,,,,,,,,,3,-99,4,2,3,2,5,3,5.39,17.454,18.302,19,3,3,1,3,4,4,2.683,6.646,7.075,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62bec9-8aad-bc37-3ff0-bff4312f3cc6,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 7.1.2; LM-X210CM Build/N2G47H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,d4_timing,1,1,,
9/16/2020 19:58,9/16/2020 19:58,0,100,16,1,9/16/2020 19:58,R_1jNCkbzYHA7LR8e,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62c265-bc1a-703b-6f88-35685875d4ad,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
9/16/2020 20:09,9/16/2020 20:09,0,100,5,1,9/16/2020 20:09,R_2c2B8qY5NpOc1gN,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62c53b-61f5-ac3d-d5b5-798430504818,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 20:49,9/16/2020 20:49,0,100,12,1,9/16/2020 20:49,R_3nwrRnoJNVqHLAp,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62ceaf-c5b5-414b-0fda-7ed181a36821,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 21:11,9/16/2020 21:12,0,100,12,1,9/16/2020 21:12,R_3frSvot7oOuV6eJ,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62d3e8-0605-f757-c0cf-dd5d41321f64,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; LM-Q720 Build/PKQ1.190302.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 21:33,9/16/2020 21:34,0,100,42,1,9/16/2020 21:34,R_22WalodxGNMscz5,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62d8fc-428d-7327-057f-2f3cd0fb1fec,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
9/16/2020 21:44,9/16/2020 21:44,0,100,37,1,9/16/2020 21:44,R_3iDzt6Nlxs9ovD3,anonymous,EN,1,2,31,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62db6f-824e-5f11-7af6-37b0f53f95a4,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 21:45,9/16/2020 21:46,0,100,33,1,9/16/2020 21:46,R_25hEB81POGf2NJD,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62dbb6-96fa-32be-af7f-306a5aed9777,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 7.0; SM-G920T Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/72.0.3626.105 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 21:46,9/16/2020 21:46,0,100,5,1,9/16/2020 21:46,R_voi9l14nUtYDZxn,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62dbdf-81bb-8428-b95f-8f043434968d,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
9/16/2020 21:54,9/16/2020 21:54,0,100,8,1,9/16/2020 21:54,R_1Ne8vWVvaElDmnN,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62ddc2-6fe7-2817-24aa-038fe7034a8b,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
9/16/2020 21:54,9/16/2020 21:55,0,100,28,1,9/16/2020 21:55,R_2aPIq98mtF1eC98,anonymous,EN,1,2,6,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62dde0-32ac-e148-9a74-da0cb8d77e33,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 22:08,9/16/2020 22:09,0,100,17,1,9/16/2020 22:09,R_1QilDjw9p6TSbdp,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62e116-0c8b-305f-0e99-2c2873de3555,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 23:08,9/16/2020 23:08,0,100,13,1,9/16/2020 23:08,R_12AxZ39gmeeQcHt,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62ef35-c133-68a9-008e-95d6e508e4e1,8467069,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/16/2020 23:10,9/16/2020 23:10,0,100,13,1,9/16/2020 23:10,R_1k05uSUb4MlryH7,anonymous,ES,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f62efc2-0de3-5798-16e5-9ed8e6d83f33,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/17/2020 7:53,9/17/2020 7:53,0,100,19,1,9/17/2020 7:53,R_u4gAOFW19tduYLv,anonymous,EN,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f636a17-3dc5-dc16-34ec-30453f01a2d0,8467079,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko)",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/17/2020 7:58,9/17/2020 7:59,0,100,16,1,9/17/2020 7:59,R_1mDVS4R4nRRWZEF,anonymous,ES,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f636b80-7bd5-3041-9178-4e3f2dfb4c8c,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/17/2020 9:24,9/17/2020 9:24,0,100,12,1,9/17/2020 9:24,R_1OBPnQMbqPb8GQR,anonymous,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f637f73-d167-537a-ce3e-fecc7ecfd6d8,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko)",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
9/17/2020 10:28,9/17/2020 10:28,0,100,5,1,9/17/2020 10:28,R_24dUMGBgJxZIXjB,anonymous,ES,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f638e95-3a60-31f2-38ec-b6fc6744e4d3,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko)",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/17/2020 11:42,9/17/2020 11:43,0,100,16,1,9/17/2020 11:43,R_1rJHhvanVhHF3bq,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f63a014-397c-70df-2c9c-24ef993bdc6a,8467079,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko)",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
9/17/2020 11:55,9/17/2020 12:06,0,100,668,1,9/17/2020 12:06,R_0HBCbCqcFHMjMe5,anonymous,ES,1,2,45,1,1,2,1,0,1,1,0,0,1,0,0,0,-99,4,4,4,4,10,1,2,1,-99,5,1,2,-99,2,-99,4,-99,,,,1,1,1,1,0,1,0,0,-99,1,1,5,5,5,5,11.144,26.07,26.985,9,1,1,1,5,5,5,15.105,23.991,24.975,7,5,-99,2,2,2,2,1,1,14.741,21.494,22.366,11,2,2,2,1,1,1,6.917,13.943,14.659,8,19.26,218.248,219.113,26,2,1,4,,Por el bienestar de mi familia y estar mas seguro en el sentido de que algun dia pueda tener contacto con un tornado,51,5,3,4,0,0,0,0,0,1,2,3,me agrada la idea por el bien dw todos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f63a2f9-b2ae-4070-c855-ba2130f55ebe,8467079,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G973U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36",,0b6c3e68-e110-4515-8c95-f67e9e2c2941,1,,1,4,96,242
